,Objeto,Descrição,UF,Nome Órgão Superior,count,min,max,mean,std
54738,"Objeto: Pregão Eletrônico -  Aquisição de material de consumo: descartável, limpeza, insumos perecíveis, semi e não perecíveis, para utilização nas aulas práticas a serem ministradas nos cursos Tecnólogo em Gastronomia, Técnico em Gastronomia e Técnico em Restaurante e Bar do Instituto Federal de Educação, Ciência e Tecnologia do Piauí   Campus São Raimundo Nonato (IFPI-CASRN) e demais órgãos participantes.",LEGUME EM CONSERVA,PI,Ministério da Educação,15,4.2,24.83,15.823333333333332,8.294218870193061
27340,"Objeto: Pregão Eletrônico -  Aquisição de Material de Consumo Médico Hospitalar - Agulhas raquidiana e para agulhamento de mama, Bolsa de ostomia, Cânula, Fios, Sondas, Linhas arterial e venosa, Equipo para histeroscopia",FIO DE SUTURA,PB,Ministério da Educação,15,1.26,14.7,5.646,3.569765498500667
13336,Objeto: Pregão Eletrônico -  Aquisic a o de material de odontologia,TUBO ORTODÔNTICO,RJ,Ministério da Defesa,15,9.06,21.41,14.164,4.291616079221041
78812,"Objeto: Pregão Eletrônico -  Contratação de empresa(s) prestadora(s) de Serviço Telefônico Fixo Comutado (STFC), nas modalidades: local, longa distância nacional intra-regional, longa distância nacional inter-regional e longa distância internacional",ASSINATURA DE ENTRONCAMENTO DIGITAL BIDIRECIONAL E1,RJ,Ministério da Defesa,15,10.0,5600.0,1462.1680000000001,1688.023600187086
17922,Objeto: Pregão Eletrônico -  Aquisição de Dietas Enterais,DIETA ENTERAL,MG,Ministério da Defesa,15,3.5,50.38,24.37066666666667,15.355871127853286
78532,Objeto: Pregão Eletrônico -  Contratação de empresa para instalação de aparelhos de climatização da marca ELGIN nos novos ambientes criados com as obras realizadas no Hospital Universitário Júlio Maria Bandeira de Mello (HUJB) da UFCG.,AR CONDICIONADO - INSTALACAO/MONTAGEM/DESMONATAGEM/REMOÇÃO -(PAREDE / SISTEMAS),PB,Ministério da Educação,15,679.0,1455.0,1049.1626984126985,236.56290591755973
21236,"Objeto: Pregão Eletrônico -  Aquisição de Gêneros alimentícios, materiais de copa, cozinha, acondicionamento, embalagens e gás engarrafado para atender as necessidades do Setor de Aprovisionamento (Cozinha industrial e Padaria) e demandas do Hotel de Trânsito do 38º Batalhão de Infantaria.",TEMPERO,ES,Ministério da Defesa,15,1.58,74.15,17.954,21.47840403754432
99722,"Objeto: Pregão Eletrônico -  Provável aquisição de Gêneros Alimentícios, embalagens e outros no âmbito do Campus Araguatins e demais campi do Instituto Federal de Educação, Ciência e Tecnologia do Tocantins,",FRUTA,TO,Ministério da Educação,15,2.9,8.879999999999999,5.237333333333334,2.0762275772132863
76700,"Objeto: Pregão Eletrônico -  Contratação de  empresa especializada para a prestação de serviços gráficos, a fim de atender às necessidades do Ministério da Economia",EDICAO / IMPRESSAO OBRAS PUBLICAS - LIVRO / REVISTA / PERIO-DICO,AC,Ministério da Economia,15,0.35,581.7,203.58800000000002,214.03321565321852
81173,"Objeto: Pregão Eletrônico -  Escolha da proposta mais vantajosa para a eventual aquisição de material de laboratório, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos.",ERLENMEYER,MG,Ministério da Educação,15,9.2,60.0,30.463333333333335,17.206934925308733
19246,Objeto: Pregão Eletrônico -  Aquisição de Gás de Cozinha e Água Mineral,BOTIJÃO PARA GÁS,RO,Ministério da Educação,15,235.0,641.1600000000001,343.29866666666663,185.89644174980353
19403,Objeto: Pregão Eletrônico -  Aquisição de Gêneros Alimentícios,BISCOITO,SP,Ministério da Defesa,15,0.72,44.01,11.947333333333335,16.567395030457806
83581,"Objeto: Pregão Eletrônico -  Eventual aquisição de gêneros alimentícios e utensílios de copa e cozinha, para atender a demanda do Comando da 1ª Bda C Mec, 11ª Cia Com Mec e demais Unidades da GCALC da Gu de Santiago-RS.",BISCOITO,RS,Ministério da Defesa,15,1.8,31.8,7.459333333333333,9.95283984360147
98911,Objeto: Pregão Eletrônico -  Pregão Nº.: 28/2022 - AQUISIÇÃO DE MATERIAIS ELÉTRICOS E ELETRÔNICOS (PARTE 2).,FUSÍVEL VIDRO,MS,Ministério da Educação,15,0.19,0.6799999999999999,0.28800000000000003,0.12007140732556965
36981,Objeto: Pregão Eletrônico -  Aquisição de gêneros alimentícios - QR (HORTIFRUTIGRANJEIROS).,VERDURA IN NATURA,AL,Ministério da Defesa,15,2.3000000000000003,9.9,5.933333333333334,2.1554007471819205
51932,"Objeto: Pregão Eletrônico -  Aquisição de material de consumo (expediente, higiene e limpeza).",PASTA ARQUIVO,SC,Ministério da Defesa,15,2.5,17.07,7.180000000000001,4.466516699685721
110771,Objeto: Pregão Eletrônico -  Registro de preços para eventual aquisição de materiais e equipamentos diversos para as unidades finalísticas do IBAMA Sede e de seus órgãos descentralizados.,TELEVISOR,AC,Ministério do Meio Ambiente,15,2698.0,3290.0,2959.266666666667,152.29926679622156
78467,"Objeto: Pregão Eletrônico -  Contratação de empresa para eventual prestação de serviços de transporte de carga seca, frigorífica, contêiner e veículos, na modalidade porta a porta, para atender as necessidades do 3º Batalhão de Suprimento.",TRANSPORTE RODOVIARIO - CARGAS / ENCOMENDAS,PI,Ministério da Defesa,15,162.8,680.0,367.0626666666667,172.26303688863504
70867,"Objeto: Pregão Eletrônico -  Aquisição eventual e parcelada de cabos de ECG, sensores de oximetria, otoscópios, acessórios para ventilador pulmonar, óticas, elementos de   trabalho, braçadeiras de PNI, instrumentais e transdutores para monitor fetal Comen para o Hospital Universitário de Santa Maria (HUSM-UFSM)",BROCA CIRÚRGICA,RN,Ministério da Educação,15,950.0,1200.0,1018.132,75.52531214292142
70868,"Objeto: Pregão Eletrônico -  Aquisição eventual e parcelada de cabos de ECG, sensores de oximetria, otoscópios, acessórios para ventilador pulmonar, óticas, elementos de   trabalho, braçadeiras de PNI, instrumentais e transdutores para monitor fetal Comen para o Hospital Universitário de Santa Maria (HUSM-UFSM)",BROCA CIRÚRGICA,RS,Ministério da Educação,15,950.0,1200.0,1018.132,75.52531214292142
20827,Objeto: Pregão Eletrônico -  Aquisição de Gêneros Alimentícios.,MOLHO DE MESA,MS,Ministério da Defesa,15,4.02,7.02,5.488666666666666,0.8785366621073176
103216,"Objeto: Pregão Eletrônico -  Registro de Preços para aquisição de materiais, máquinas e implementos agropecuários, defensivos agrícolas, fertilizantes, sementes e medicamentos veterinários para os campi Ponta Porã, Naviraí, Nova Andradina e Jardim do Instituto Federal de Mato Grosso do Sul.",CONEXÃO HIDRÁULICA,AL,Ministério da Educação,15,8.73,71.16000000000001,23.57,15.544717522590846
115487,"Objeto: Pregão Eletrônico -  Trata-se de processo licitatório para formação de ata de registro de preços para a aquisição de itens do NÚCLEO BÁSICO IV - OUTRAS DISCIPLINAS (ARTES) E DESENVOLVIMENTO EDUCACIONAL E SOCIAL, necessários a atender as demandas dos diversos campi do Instituto Federal do Paraná - IFPR.",TESTES PSICOLÓGICOS,PR,Ministério da Educação,15,36.5,1484.73,331.18266666666665,403.27405531769705
103217,"Objeto: Pregão Eletrônico -  Registro de Preços para aquisição de materiais, máquinas e implementos agropecuários, defensivos agrícolas, fertilizantes, sementes e medicamentos veterinários para os campi Ponta Porã, Naviraí, Nova Andradina e Jardim do Instituto Federal de Mato Grosso do Sul.",CONEXÃO HIDRÁULICA,MS,Ministério da Educação,15,8.73,71.16000000000001,23.57,15.544717522590846
108309,Objeto: Pregão Eletrônico -  Registro de preços para a eventual aquisição de gêneros alimentícios.,SUCO,AC,Ministério da Defesa,15,3.97,11.46,6.986000000000001,2.518635685105274
74561,Objeto: Pregão Eletrônico -  Aquisição por Registro de preço nacional de solução de videowall (grupo 1) e servidor (grupo 2).,GERENCIADOR IMAGEM,AC,Ministério da Justiça e Segurança Pública,15,11700.0,430000.0,189224.0,169270.84909778682
94383,"Objeto: Pregão Eletrônico -  O objeto da presente licitação é a escolha da proposta mais vantajosa para a contratação de empresa especializada na prestação de serviços de  conserto e montagem de pneus, alinhamento, balanceamento, cambagem, caster e rodízio de rodas, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.",REPARO DE PNEU / CAMARA DE AR,AC,Ministério da Saúde,15,10.0,200.0,50.13333333333333,48.26469675011905
37895,Objeto: Pregão Eletrônico -  Aquisição de gêneros alimentícios para atender as necessidades do Setor de Aprovisionamento,LEGUME IN NATURA,MG,Ministério da Defesa,15,4.09,12.15,6.671333333333334,2.097521893863827
78468,"Objeto: Pregão Eletrônico -  Contratação de empresa para eventual prestação de serviços de transporte de carga seca, frigorífica, contêiner e veículos, na modalidade porta a porta, para atender as necessidades do 3º Batalhão de Suprimento.",TRANSPORTE RODOVIARIO - CARGAS / ENCOMENDAS,RS,Ministério da Defesa,15,162.8,680.0,367.0626666666667,172.26303688863504
36641,Objeto: Pregão Eletrônico -  Aquisição de gêneros alimentícios,FRUTA,SE,Ministério da Educação,15,1.8,32.1,9.682666666666668,8.381796148002328
71697,"Objeto: Pregão Eletrônico -  Aquisição futura de materiais e insumos de uso odontológico, ortodôntico e médico-hospitalar",ELÁSTICO ORTODÔNTICO,MG,Ministério da Defesa,15,5.920000000000001,10.8,7.727333333333334,1.49426745868845
99976,"Objeto: Pregão Eletrônico -  REPUBLICAÇÃO de Edital, para possível contratação, pessoa jurídica para a aquisição de itens do NÚCLEO BÁSICO IV - OUTRAS DISCIPLINAS (ARTES) E DESENVOLVIMENTO EDUCACIONAL E SOCIAL, necessários a atender as demandas dos diversos campi do Instituto Federal do Paraná - IFPR.",TESTES PSICOLÓGICOS,PR,Ministério da Educação,15,36.5,1484.73,331.18266666666665,403.27405531769705
11735,Objeto: Pregão Eletrônico -  Aquisic a o de materiais de Centro Ciru rgico (CC) e Central de Material e Esterilizac a o de produtos (CME),EMBALAGEM P/ ESTERILIZAÇÃO,RJ,Ministério da Defesa,15,0.12,137.8,20.137999999999998,38.710357454894606
30563,Objeto: Pregão Eletrônico -  Aquisição de Peças de Viaturas Blindadas.,ENGRENAGEM AUTOMOTIVA,RS,Ministério da Defesa,15,319.26,1900.0,1124.4959999999999,441.59425659114476
51453,"Objeto: Pregão Eletrônico -  Aquisição de material de construção em geral; materiais elétricos; materiais hidráulicos e de carpintaria; e de pintura, necessários ao desenvolvimento do canteiros de obras para a missão de ampliação e reforma do aérodromo de Santa Rosa do Purus - AC, ao Pelotão de Obras do 7º BEC, Operação Taquari, Operação BETA e qualquer outra atividade que o 7º BEC tenha necessidade a necessidade de fazer uso desses materiais, conforme condições, quantidades e exigências estabelecidas.",INTERRUPTOR MANUAL,AC,Ministério da Defesa,15,3.7,9.34,6.063999999999999,2.0613892680145867
70085,"Objeto: Pregão Eletrônico -  Aquisição de Órteses, Próteses e Materiais Especiais (OPME) e Sistemas de Placas e Parafusos para atender o Serviço de Cirurgia Plástica Crânio/Bucomaxilofacial do Hospital de Clínicas da Universidade Federal do Triângulo Mineiro (HC-UFTM) - Filial EBSERH.",PARAFUSO ÓSSEO - MINI E MICRO FRAGMENTOS,MG,Ministério da Educação,15,27.0,57.85,37.03666666666666,14.698387018730354
51454,"Objeto: Pregão Eletrônico -  Aquisição de material de construção em geral; materiais elétricos; materiais hidráulicos e de carpintaria; e de pintura, necessários ao desenvolvimento do canteiros de obras para a missão de ampliação e reforma do aérodromo de Santa Rosa do Purus - AC, ao Pelotão de Obras do 7º BEC, Operação Taquari, Operação BETA e qualquer outra atividade que o 7º BEC tenha necessidade a necessidade de fazer uso desses materiais, conforme condições, quantidades e exigências estabelecidas.",INTERRUPTOR MANUAL,MT,Ministério da Defesa,15,3.7,9.34,6.063999999999999,2.0613892680145867
36400,"Objeto: Pregão Eletrônico -  Aquisição de gás e outros materiais engarrafados para os Campi do IFFar, conforme condições, quantidades e exigências estabelecidas no instrumento convocatório e seus anexos",GÁS REFINO DE PETRÓLEO,RS,Ministério da Educação,15,8.16,8.96,8.580000000000002,0.344155280568027
115352,"Objeto: Pregão Eletrônico -  Tem por objetivo o REGISTRO DE PREÇOS para possível contratação de empresa especializada no fornecimento de materiais para AQUISIÇÃO DE MATERIAL ADMINISTRATIVO E PARA LABORATÓRIOS - PERMANENTE E CONSUMO, necessários ao atendimento das demandas do campus Palmas do Instituto Federal do Paraná - IFPR",APARELHO / EQUIPAMENTO PARA CONDICIONAMENTO FÍSICO,PR,Ministério da Educação,15,72.0,7897.0,4302.804666666667,2308.509222924324
30556,Objeto: Pregão Eletrônico -  Aquisição de Peças de Viaturas Blindadas.,EIXO CARDAN,RS,Ministério da Defesa,15,1400.0,5500.0,3179.9333333333334,1040.747016513116
36399,"Objeto: Pregão Eletrônico -  Aquisição de gás e outros materiais engarrafados para os Campi do IFFar, conforme condições, quantidades e exigências estabelecidas no instrumento convocatório e seus anexos",GÁS REFINO DE PETRÓLEO,RN,Ministério da Educação,15,8.16,8.96,8.580000000000002,0.344155280568027
36639,Objeto: Pregão Eletrônico -  Aquisição de gêneros alimentícios,FRUTA,MG,Ministério da Educação,15,3.0,56.5,11.064666666666666,13.870198714544518
75070,"Objeto: Pregão Eletrônico -  Aquisição, mediante Registro de Preços, de materiais de consumo hospitalar para o Hospital de Força Aérea do Galeão.",EMBALAGEM P/ ESTERILIZAÇÃO,RJ,Ministério da Defesa,15,0.12,137.8,20.137999999999998,38.710357454894606
17770,"Objeto: Pregão Eletrônico -  Aquisição de Certificados Digitais para pessoa jurídica padrão ICP-Brasil, conforme regulamentação do ITI - Instituto Nacional de Tecnologia da Informação, a fim do armazenamento em mídia criptografada própria (token USB), incluindo visita técnica para validação e emissão do Certificado nas dependências da Polícia Rodoviária Federal no âmbito de suas unidades federativas.",SERVICO DE VISTORIA / VALIDACAO / CERTIFICACAO,AC,Ministério da Justiça e Segurança Pública,15,10.0,50.0,26.933333333333334,13.879412640241489
47051,Objeto: Pregão Eletrônico -  Aquisição de materiais elétricos,QUADRO DISTRIBUIÇÃO,RO,Ministério da Defesa,15,72.0,1400.0,640.83,429.6465797606214
70067,Objeto: Pregão Eletrônico -  Aquisição de Óleos e Lubrificantes,GRAXA,PE,Ministério da Defesa,15,15.0,800.0,206.90933333333334,237.65545803797164
99807,"Objeto: Pregão Eletrônico -  REGISTRO DE PREÇO PARA AQUISIÇÃO DE MATERIAIS E INSUMOS DE USO ODONTOLÓGICO, ORTODÔNTICO E MÉDICO-HOSPITALAR, conforme condições, quantidades e exigências estabelecidas neste instrumento e no APÊNDICE  A  - RELAÇÃO DE ITENS.",ELÁSTICO ORTODÔNTICO,MG,Ministério da Defesa,15,5.920000000000001,10.8,7.727333333333334,1.49426745868845
92734,"Objeto: Pregão Eletrônico -  Nova IRP em substituição a IRP n  7/2022 (que ficou disponível e teve os itens desertos) - aquisição de insumos para o IAF - Campus UFV Florestal ( adubos, sementes, etc.).",SEMENTE,MG,Ministério da Educação,15,1.5,180.66,56.57333333333334,58.57213777735557
99707,"Objeto: Pregão Eletrônico -  Provável aquisição de Gêneros Alimentícios, embalagens e outros no âmbito do Campus Araguatins e demais campi do Instituto Federal de Educação, Ciência e Tecnologia do Tocantins,",CONDIMENTO,TO,Ministério da Educação,15,3.22,219.9,31.14,56.68464934555538
30362,Objeto: Pregão Eletrônico -  Aquisição de Médico Cirúrgico.,SONDA TRATO URINÁRIO,AM,Ministério da Defesa,15,0.7100000000000001,14.75,7.091333333333334,4.7484160767665715
100002,Objeto: Pregão Eletrônico -  ReGISTRO DE PREÇOS PARA AQUISIÇÃO E INSTALAÇÃO DE DIVISÓRIAS NOS CAMPI DA UFSM EM SANTA MARIA E  CACHOEIRA DO SUL.,TÁBUA MADEIRA,RN,Ministério da Educação,14,14.8,330.0,129.77142857142857,97.53591392658657
58001,Objeto: Pregão Eletrônico -  Aquisição de material educativo e esportivo (parte 2).,MATERIAL PEDAGÓGICO,MS,Ministério da Educação,14,7.15,2984.0,249.8742857142857,787.6223383626902
