,Descrição,UF,count,min,max,mean,std
3888,ARRUELA ORTOPÉDICA,PI,4,6.5,6.5,6.5,0.0
36496,PISTOLA APLICADORA,AC,4,21.86,82.9375,40.716875,28.52197846800195
43756,SULFATO DE MAGNÉSIO,PE,4,0.76,0.98,0.815,0.11
47676,VESTUÁRIO HOSPITALAR,MG,4,3.56,102.0,51.635000000000005,55.251657893677724
13190,COLETOR DE URINA,PR,4,0.4,18.0,7.2025,7.6873071791536125
33870,PALIPERIDONA,AC,4,11.56,1767.24,709.36,853.0963934984136
43759,SULFATO DE MAGNÉSIO,RN,4,0.2,8.5,4.4275,4.378777416890092
47669,VESTUÁRIO ESPECIAL / ACESSÓRIOS,PR,4,5.5,150.0,50.75,67.87549877042034
38149,PRESTACAO DE SERVICO DE  VIGILANCIA E SEGURANCA - ORGANICA -24 HORAS DIUTURNAS,AC,4,54036.9,425860.25,149071.76750000002,184545.4552571258
29456,MANGUEIRA COMBUSTÍVEL,RS,4,189.77,520.0,362.4425,150.06042080331065
48984,ÓLEO DIESEL,PR,4,5.104,7.049,6.37925,0.8733843655573419
14319,CONJUNTO ANESTESIA BARAKA,PB,4,175.0,175.5,175.125,0.2499999999999976
35581,PETROLATO,MG,4,3.8,50.0,17.375,21.835502436780946
29419,MANGOTE,RS,4,90.48,161.0,125.09,37.056589157665336
4586,AÇÚCAR,SC,4,20.32,46.99,28.225,12.585998834683986
137,'LEITE CONDENSADO',RS,4,3.97,5.3,4.8375,0.5911782021240859
4584,AÇÚCAR,RR,4,3.99,4.8,4.3175,0.3563121290853476
34193,PAPEL CREPOM,AC,4,0.6799999999999999,0.75,0.7024999999999999,0.03304037933599837
13319,COLMÉIA,BA,4,269.0,270.0,269.5,0.577350269189634
36359,PINÇA ODONTOLÓGICA,SP,4,12.7,94.34,49.005,35.74915336992845
35468,PERSIANA,SC,4,80.0,126.66,107.91499999999999,22.63600892383637
14205,CONFECCAO DE FAIXAS,BA,4,37.0,47.0,42.25,4.573474244670748
33580,OVO,GO,4,5.57,19.22,15.4475,6.593741350705228
38184,PRESTACAO DE SERVICO DE LIMPEZA E CONSERVACAO - AREAS EXTER-NAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE,RJ,4,1.42,183776.4,60176.275,86197.43776020317
47644,VERNIZ INDUSTRIAL,MG,4,42.0,170.0,98.63,53.85212716318641
3149,APITO,AC,4,6.5,26.75,14.65,9.274427206032726
4565,AÇUCAREIRO,SP,4,11.28,24.0,16.795,5.283947388080242
43801,SULFATO DE ZINCO,BA,4,14.65,63.0,35.5725,24.736168357286058
29407,MANEQUIM,MG,4,273.0,2284.91,849.4749999999999,960.6706035716231
3150,APITO,AM,4,11.65,98.75,65.33500000000001,38.258313693453175
358,ABRAÇADEIRA,PI,4,2.4,10.0,8.02,3.7497022103984032
34059,PAPAÍNA,CE,4,11.95,32.0,17.8475,9.57656993221825
356,ABRAÇADEIRA,PB,4,0.39,12.6,5.9975,5.774428543154724
4559,AÇUCAREIRO,RN,4,4.65,45.0,23.2375,20.157272260898797
38192,PRESTACAO DE SERVICO DE LIMPEZA E CONSERVACAO - AREAS INTER-NAS - 44 HORAS SEMANAIS DIURNAS - OUTRA PRODUTIVIDADE,BA,4,35.76,156.24,95.4,67.11494617445506
351,ABRAÇADEIRA,GO,4,2.85,24.99,14.16,11.967180118975396
4543,AZULEJO,RJ,4,5.37,36.830000000000005,25.55,13.833242569983367
14164,CONFECCAO CLICHE IMPRESSAO GRAFICA,RJ,4,70.0,70.0,70.0,0.0
36251,PINO - USO ODONTOLÓGICO,SC,4,22.99,325.0,105.815,146.302632580552
35477,PERSIANA TIPO CORTINA,RS,4,77.0,170.0,100.75,46.16907334280528
14223,CONFECCAO DE PLACAS /  QUADROS /  DISTINTIVOS / ARTEFATOS DEACRILICO / METAL / LAMINADO / PVC,PR,4,82.66,1269.0,490.915,529.4819879530055
4593,BABADOR,BA,4,14.070000000000002,19.0,15.977500000000001,2.1131079006998195
3147,APARELHO ULTRASSONOGRAFIA,SP,4,1358.99,1550.43,1417.355,89.26780102590187
29436,MANGUEIRA AR,AC,4,1041.0,2444.0,1788.75,667.635317120557
13287,COLHER MESA,PB,4,1.29,5.1,3.1224999999999996,2.1137703281104123
393,ABSORVENTE HIGIÊNICO,BA,4,0.52,5.86,1.895,2.6440562273396027
3407,ARAME,MS,4,19.49,903.34,241.1125,441.4854657762435
29031,LÂMPADA FLUORESCENTE,PE,4,19.7,74.27000000000001,42.815000000000005,27.206703218140934
4614,BACIA,RJ,4,2.98,78.26,41.56,31.229178663551178
43781,SULFATO DE POTÁSSIO,RO,4,64.0,64.0,64.0,0.0
13294,COLHER MESA,RR,4,1.29,5.1,3.1224999999999996,2.1137703281104123
48990,ÓLEO DIESEL,SE,4,5.089,7.153,6.5075,0.9535157750836283
14251,CONFECCAO MOVEL / ARTIGO - ACO,RJ,4,2990.0,5400.0,4313.5,1269.4181081634742
29037,LÂMPADA FLUORESCENTE COMPACTA,AM,4,11.08,38.6,18.42,13.460321937705157
14243,CONFECCAO MATERIAIS PROPAGANDA,RN,4,0.41,0.75,0.54,0.14719601443879746
36358,PINÇA ODONTOLÓGICA,SC,4,5.510000000000001,67.25,26.497500000000002,27.92903790561596
48991,ÓLEO DIESEL,SP,4,6.336,6.9,6.63225,0.2406967317324163
3143,APARELHO ULTRASSONOGRAFIA,RO,4,1400.0,45522.96,30817.23,20680.59973945791
14240,CONFECCAO FITA ADESIVA,AC,4,14.56,328.98,172.175,173.7519468476061
29045,LÂMPADA HALÓGENA,BA,4,18.0,210.0,79.0,88.64536084872124
33572,OUTSOURCING DE IMPRESSAO - SEM FRANQUIA - PÁGINAS IMPRESSAS CLICK A3 POLICROMATICA SEM PAPEL,AC,4,0.0001382978723404,1.0963409620391942,0.30771548188268505,0.5294487774820511
29434,MANGUEIRA ALTA PRESSÃO,RS,4,4.67,321.0,93.1075,152.1844839605317
3951,ASPERSOR,AC,4,24.32,45.0,31.18,9.440918034456887
4607,BABADOR,SP,4,12.1,17.83,14.962499999999999,2.3394924663268313
47405,VELA IGNIÇÃO,AM,4,25.0,250.0,143.7425,123.11833829694098
3404,ARAME,BA,4,21.43,665.0,183.2575,321.16587597636624
14231,CONFECCAO E INSTALACAO DE CORTINA,AC,4,149.0,339.0,206.75,90.26027180696204
43792,SULFATO DE SÓDIO,MG,4,0.05,110.0,30.941000000000003,53.09408997870353
14228,CONFECCAO DE PLACAS /  QUADROS /  DISTINTIVOS / ARTEFATOS DEACRILICO / METAL / LAMINADO / PVC,TO,4,82.66,1269.0,490.915,529.4819879530055
38174,PRESTACAO DE SERVICO DE LIMPEZA E CONSERVACAO -  AREAS INTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE,RJ,4,3969.6,5078999.0,1619880.32,2370697.35229833
13157,COLETE SEGURANÇA,RN,4,9.45,349.99,95.8575,169.43261145659062
3416,ARAME,RO,4,894.0,1244.9,1134.725,161.87310616652783
3744,ARMÁRIO PANIFICAÇÃO,AM,4,1118.0,7900.0,3245.2174999999997,3207.8300976036226
451,ACESSO A INTERNET - STFC (BANDA LARGA),RJ,4,599.02,15000.0,4724.95,6870.743869451108
14442,CONJUNTO DRENAGEM TÓRAX,AM,4,21.54,29.13,25.68,3.223941686817551
12996,COLCHONETE,MS,4,52.19,55.0,54.2975,1.4050000000000011
12999,COLCHONETE,RJ,4,36.41,333.0,184.0975,170.21031155113178
14440,CONJUNTO DRENAGEM,RS,4,165.0,599.0,445.375,194.63357666822716
29586,MANTA ASFÁLTICA,RN,4,40.6,48.9,45.875,3.6289346462380196
28932,LÂMINA ESTILETE,RJ,4,3.1,9.21,5.6725,2.711793686842715
38097,PRESSOSTATO,AM,4,843.1299999999999,843.32,843.265,0.0911043357915182
28935,LÂMINA ESTILETE,SC,4,1.5,9.21,5.0025,3.333870373404861
33441,OTOSCÓPIO,RS,4,238.0,3240.0,1070.915,1449.6832489317567
28939,LÂMINA LABORATÓRIO,AM,4,6.31,9.2,7.2025,1.3468574534819928
29570,MANTA AQUECEDORA,MG,4,360.0,998.0,554.795,299.1792240447187
13021,COLCHÃO,PB,4,123.9,2399.0,885.225,1026.1937775910876
3047,APARELHO RAIOS X,AC,4,8399.0,11487.0,9546.0,1474.5968940696978
4783,BALDE,MT,4,12.42,70.57000000000001,28.097500000000004,28.336450465786996
38103,PRESTACAO DE  SERVICOS DE  IMPRESSAO - GRANDE FORMATO (A0) -ENVOLVENDO EQUIPAMENTO / SUPRIMENTO,AC,4,10.62,73241.28,18386.322996411483,36570.18558670817
3788,AROMATIZANTE AMBIENTAL,RJ,4,8.0,98.5,53.25,52.25019936166113
36229,PINCEL QUADRO BRANCO / MAGNÉTICO,RO,4,14.0,23.5,19.875,4.090130397269342
453,ACESSO A INTERNET - STFC (BANDA LARGA),RS,4,500.0,516.66,508.33,9.618655484699138
14421,CONJUNTO CÂMARA FRIA,MG,4,48229.53,48229.53,48229.53,0.0
14420,CONJUNTO CÂMARA FRIA,BA,4,37990.0,48990.0,43490.0,6350.852961085884
28944,LÂMINA LABORATÓRIO,MS,4,4.9,905.0,230.4675,449.6886242260675
34240,PAPEL EMBRULHO,PE,4,99.2,216.5,153.805,57.23348757502028
3798,AROMATIZANTE ARTIFICIAL,PE,4,4.42,41.63,24.5,16.920214734649992
13043,COLCHÃO - USO HOSPITALAR,PI,4,187.0,499.0,306.5,134.16532090422373
44180,SWAB,SP,4,0.33,23.65,12.302499999999998,13.112897912615146
48960,ÓLEO DE IMERSÃO,RS,4,14.5,46.0,26.125,13.737873440480762
29558,MANTA,MG,4,21.9,219.0,129.5875,89.42956460254071
12994,COLCHONETE,CE,4,52.19,55.0,54.2975,1.4050000000000011
3041,APARELHO PURIFICADOR DE ÁGUA,SP,4,698.02,1197.0,856.9025,235.69213512192837
458,ACESSO A INTERNET MOVEL (BANDA LARGA),RO,4,4650.0,13500.0,9612.5,4029.965880748868
12965,COLCHA CAMA,SC,4,87.205,119.71,101.02374999999999,13.583431927045043
47317,VASSOURA,AL,4,7.29,23.0,14.1475,7.625113660355059
44213,SÍLICA GEL,RJ,4,0.07,1290.0,322.84,644.773549550538
48955,ÓLEO DE IMERSÃO,PE,4,19.0,24.65,20.4125,2.824999999999999
12950,COLAGENASE,RO,4,13.6,20.26,16.9225,3.5445016104759595
3750,ARMÁRIO PANIFICAÇÃO,PE,4,1349.0,2188.14,1768.57,484.47770488778247
35617,PEÇA / ACESSÓRIO - MOTOR GERADOR ENERGIA,PB,4,1795.0,1795.0,1795.0,0.0
14469,CONJUNTO ESCOLAR,MS,4,852.23,1252.3383333333334,1052.2841666666668,231.00265395501245
44212,SÍLICA GEL,PR,4,120.0,1091.25,448.3125,457.9425625829073
3438,ARAME FARPADO,AL,4,198.0,560.0,363.995,193.23436573239243
14467,CONJUNTO ESCOLAR,AL,4,852.23,1252.3383333333334,1052.2841666666668,231.00265395501245
33927,PANCURÔNIO BROMETO,MG,4,10.0,10.16,10.08,0.09237604307034046
12964,COLCHA CAMA,RS,4,18.0,65.0,39.625,19.439543033037925
3040,APARELHO PURIFICADOR DE ÁGUA,SE,4,747.07,1620.0,1233.0175,454.096158566663
47338,VASSOURA,TO,4,8.8,17.35,11.96,3.722552887468492
34043,PANTOPRAZOL,RN,4,0.18,14.8,5.6525,6.995338328725305
38088,PRESERVATIVO MASCULINO,RJ,4,0.28,48.0,23.84,27.186369133568878
4816,BALDE GELO,SP,4,23.79,321.26,101.51249999999999,146.54669457775793
29597,MANTA TÉRMICA,BA,4,13.6,56.0,44.15,20.43746559630132
12975,COLCHETE FIXAÇÃO,PI,4,2.95,5.875,4.6975,1.241749437957057
14454,CONJUNTO ELÉTRICO,AL,4,6.0,13.35,9.364999999999998,3.1632103945200987
38089,PRESERVATIVO MASCULINO,RN,4,0.3,0.5,0.3775,0.0903234926989282
29594,MANTA TÉRMICA,AC,4,10.46,17.29625,14.3140625,2.843256527697011
47336,VASSOURA,SE,4,5.699999999999999,7.05,6.375,0.7794228634059952
44202,SÊMEN ANIMAL,MG,4,30.0,211.5,82.15,86.68904198340181
14446,CONJUNTO DRENAGEM TÓRAX,MS,4,18.0,29.59,23.6175,4.749641214519963
33917,PAMIDRONATO SÓDICO,MG,4,38.88999999999999,46.4,42.1825,3.8761439171767953
33895,PALITO,RR,4,0.55,6.8,2.735,2.9422043890026854
4770,BALCÃO TÉRMICO,RJ,4,3189.31,6500.0,5092.0775,1396.4807980390085
3108,APARELHO TELEFÔNICO CONVENCIONAL,PE,4,48.0,54.53,49.7575,3.190385295435857
13058,COLDRE,PE,4,44.2,119.79,85.665,39.857302551310056
3867,ARRUELA,PR,4,0.2,8.260000000000002,3.0600000000000005,3.803612318134785
35603,PEÇA / ACESSÓRIO - FIBRA ÓPTICA,RR,4,120.0,500.0,310.0,219.3931022920578
14363,CONJUNTO BROCA,RR,4,3.67,50.0,21.88,19.829639431921095
35600,PEÇA / ACESSÓRIO - FIBRA ÓPTICA,PB,4,120.0,500.0,310.0,219.3931022920578
14357,CONJUNTO BROCA,PB,4,3.67,50.0,21.88,19.829639431921095
14355,CONJUNTO BROCA,MT,4,9.38,21.0,15.5525,5.3239169477619255
36502,PISTOLA APLICADORA,MS,4,15.0,46.16,32.33,16.223189164485095
14350,CONJUNTO BROCA,BA,4,9.38,21.0,15.5525,5.3239169477619255
48972,ÓLEO DE SILICONE,RJ,4,45.83,260.0,162.33249999999998,96.51472543088956
4714,BALANÇA ELETRÔNICA,RR,4,50.83,1680.0,770.2075,698.714370987888
38345,PRESTACAO DE SERVICOS DE PORTARIA / RECEPCAO,PE,4,12787.4,1154581.5,497542.115,476636.21480729827
29522,MANILHA,PR,4,41.8,94.5,57.5375,24.899443601547944
36349,PINÇA ODONTOLÓGICA,MT,4,11.16,74.1,30.6375,29.550713894365845
4706,BALANÇA ELETRÔNICA,MS,4,650.0,1340.0,943.0,312.65955926534537
38133,PRESTACAO DE SERVICO DE  VIGILANCIA E SEGURANCA - ORGANICA -12 HORAS DIURNAS - SABADO / DOMINGO / FERIADOS,CE,4,8032.325,8032.325,8032.325,0.0
35598,PEÇA / ACESSÓRIO - FIBRA ÓPTICA,MG,4,9.9,955.0,289.3375,451.10658639801153
28992,LÂMINA SERRA MANUAL,PI,4,1.34,4.83,3.25,1.8442161840015756
14332,CONJUNTO ATUALIZAÇÃO MICROCOMPUTADOR,GO,4,79.35,3320.0,1324.2224999999999,1559.1849832604853
4702,BALANÇA ELETRÔNICA,CE,4,742.0,1230.0,1060.5,230.45100708538178
3422,ARAME,TO,4,746.0,849.0,797.5,59.46707772653143
35441,PERMETRINA,RR,4,1.58,7.07,4.515,2.955926250771491
36350,PINÇA ODONTOLÓGICA,PB,4,5.67,62.3,27.085,26.245823159758835
38138,PRESTACAO DE SERVICO DE  VIGILANCIA E SEGURANCA - ORGANICA -12H NOTURNAS - 2ª A DOMINGO,CE,4,9537.92,9537.92,9537.92,0.0
38140,PRESTACAO DE SERVICO DE  VIGILANCIA E SEGURANCA - ORGANICA -12H NOTURNAS - 2ª A DOMINGO,MT,4,122592.96,137749.92,133433.76,7244.263799945447
29511,MANGUEIRA LUMINOSA,PE,4,56.09,770.0,264.5125,338.2279601467034
14324,CONJUNTO ANESTESIA BARAKA,SE,4,222.07,350.0,285.5175,62.482300627190945
47969,VÁLVULA EXTINTOR INCÊNDIO,RN,4,7.0,85.0,34.85,35.26740704956916
47366,VEDA JUNTA DE AZULEJO,RS,4,34.18,190.0,139.0075,71.72715588719984
44151,SUXAMETÔNIO CLORETO,BA,4,13.0,17.5,15.0875,2.0810153771656763
3864,ARRUELA,MS,4,0.27,0.63,0.4275,0.18080837001274766
49123,ÓXIDO DE LANTÂNIO,RO,4,64.86,184.59,95.7825,59.234422635828906
35426,PERMANGANATO DE POTÁSSIO,SP,4,0.1,0.49,0.2475,0.18714967272212898
3802,AROMATIZANTE ARTIFICIAL,RS,4,2.4,9.25,4.6725,3.0970025831439014
28953,LÂMINA LABORATÓRIO,RR,4,707.4,990.0,842.1525,118.52042056821543
28955,LÂMINA LABORATÓRIO,SE,4,0.15,757.56,189.7275,378.5552003231056
14399,CONJUNTO CIRÚRGICO,PE,4,3990.0,22107.0,17284.5,8880.232598305069
28959,LÂMINA LARINGOSCÓPIO,BA,4,800.0,800.0,800.0,0.0
38116,PRESTACAO DE SERVICO DE  VIGILANCIA E SEGURANCA - ELETRONICA24 HORAS DIUTURNAS,RN,4,370.8333333333333,6666.62,2017.6966666666667,3100.46456839879
47347,VASSOURA JARDINAGEM,RS,4,13.57,27.65,22.905,6.331700666750864
14390,CONJUNTO CIRCULAÇÃO EXTRACORPÓREA,MG,4,540.0,3270.0,1415.0,1250.0799974401637
47701,VESTUÁRIO PROTEÇÃO,SP,4,168.99,235.0,191.1,31.118143689279837
4761,BALCÃO TÉRMICO,AC,4,5289.99,7889.99,6589.99,1501.1106998930268
47696,VESTUÁRIO PROTEÇÃO,RN,4,17.4,6289.33,1607.4075,3121.352951028074
3825,ARQUIVO ESCRITÓRIO,RJ,4,630.0,1250.0,983.0,277.0968543066966
3854,ARROZ BENEFICIADO,SE,4,22.9,26.9,24.9,2.3094010767585034
13089,COLETA / TRATAMENTO LIXO - HOSPITALAR,PA,4,2.5,4.5,3.9998199999999997,0.9998800576069111
33886,PALITO,MT,4,0.64,22.4,8.2225,10.070671526765231
36520,PISTOLA DE PINTURA,PR,4,138.0,308.9,206.045,74.09209112089269
4748,BALANÇA PRECISÃO,SE,4,2350.0,5238.33,3634.425,1254.8498267787531
38123,PRESTACAO DE SERVICO DE  VIGILANCIA E SEGURANCA - ORGANICA -12 HORAS DIURNAS - 2ª A DOMINGO,MT,4,111483.84,114450.0,112850.4,1365.6034727548101
35433,PERMETRINA,MT,4,2.3,3.65,2.9749999999999996,0.7794228634059948
44159,SUXAMETÔNIO CLORETO,RN,4,14.9,18.34,17.395,1.6710376018111217
36235,PINGENTE PARA ICAMENTO / SUSPENSAO / MOVIMENTACAO DE CARGA,PR,4,17.2,32.7,22.85,6.8041653908959825
13112,COLETE,CE,4,9.0,58.97,24.6075,23.205499886880265
93,'FARINHA DE ROSCA',SC,4,4.8,24.99,12.25,8.893447025760032
28975,LÂMINA SERRA,PE,4,3.7,1118.0,515.9725,592.2244538109403
13114,COLETE,MG,4,9.99,39.98,21.4975,13.847149827070307
13352,COLUNA LABORATÓRIO,RJ,4,48.59,80.0,66.64500000000001,15.028462995263354
47425,VENETOCLAX,PE,4,32.98,8541.44,2267.2675,4184.543553486449
47638,VERNIZ DENTÁRIO,RJ,4,13.7,24.9,19.924999999999997,5.834595101633019
4169,ATENOLOL,PR,4,0.0436,0.29,0.1209,0.11377422086454088
13917,CONECTOR ADAPTAÇÃO TERMINAL,GO,4,2.16,25.77,12.885,11.581941403178774
33686,OXÍMETRO USO MÉDICO,BA,4,49.0,89.0,73.7425,17.26804056631788
47580,VERGALHÃO ARMAÇÃO CONCRETO,CE,4,12.1,114.3,37.65,51.1
49051,ÓLEO VEGETAL,RN,4,12.24,41.63,22.8425,13.253996567073647
4133,ASSISTENCIA TECNICA / PRESTACAO SERVICO - RADIOCOMUNICACAO,RS,4,35154.5,395603.34,245650.29750000002,154675.99703477943
4138,ATADURA,CE,4,1.0,1.5,1.2025,0.21140403654298245
38283,PRESTACAO DE SERVICOS DE COPEIRAGEM,RJ,4,47848.56,127500.0,84242.61,33453.229500261994
4143,ATADURA,MT,4,0.46,3.5,1.945,1.5277325245823192
4325,AVEIA BENEFICIADA,AL,4,4.300000000000001,6.8100000000000005,5.577500000000001,1.0758058994694781
47895,VÁLVULA,BA,4,58.0,300.0,186.315,131.81450438653047
47576,VERGALHÃO ARMAÇÃO CONCRETO,AC,4,24.0,76.0,44.7425,23.684420160378284
35727,PEÇA EQUIPAMENTO DIAGNÓSTICO CLÍNICO,PE,4,2615.27,3155.57,2962.77,255.9632395481821
13643,CONCESSAO USO - AREA / IMOVEL PUBLICO,PR,4,92.5,16360.8,11628.685,7716.306564885818
36427,PIRANTEL PAMOATO,PE,4,35.25,60.0,47.625,14.289419162443238
29242,MACHADO,AC,4,50.0,470.0,254.10500000000002,221.63228728384016
33690,OXÍMETRO USO MÉDICO,MS,4,50.0,1400.0,393.25,671.2244408541751
13660,CONCHA,RR,4,6.0,14.49,10.1175,4.251481114466659
3312,AQUECEDOR,BA,4,980.0,980.0,980.0,0.0
13662,CONCHA,SC,4,7.079999999999999,21.1,11.925,6.439510850988607
29238,MACARRÃO,TO,4,2.99,5.9,4.035,1.31500316856399
13906,CONECTOR / CABO ( FLAT CABLE ) - MICROCOMPUTADOR,RJ,4,58.02,367.888,145.207,148.7510402742336
196,'MOUSE',PB,4,8.64,133.46,42.6325,60.70723151596796
33695,OXÍMETRO USO MÉDICO,PR,4,50.0,135.0,77.4325,39.41473783159458
13674,CONDENSADOR,MS,4,62.0,78.0,71.5,7.895146188218008
34115,PAPEL AUTO-ADESIVO,RN,4,5.0,49.99,16.247500000000002,22.495
3273,APONTADOR LÁPIS,MG,4,0.25,1.5,0.865,0.5112403218317846
4165,ATENOLOL,MT,4,0.05,0.09,0.07,0.023094010767585025
4127,ASSISTENCIA SOCIAL,PR,4,0.01,1.0,0.2575,0.49499999999999994
49049,ÓLEO VEGETAL,PI,4,9.8,38.25,21.95,13.03463335374903
38260,PRESTACAO DE SERVICOS DE APOIO ADMINISTRATIVO,PB,4,27500.0,85896.6,52042.31,26846.367881089613
13943,CONECTOR CABO COAXIAL,SP,4,4.69,100.0,29.9225,46.78166334152731
4369,AVENTAL,TO,4,7.92,67.43,24.475,28.69979152072944
47606,VERNIZ,AL,4,48.0,79.0,67.9975,13.704379774364103
34089,PAPEL ALUMÍNIO,PI,4,3.49,60.7,36.7025,23.954181785233242
33783,PAINCO IN - NATURA,PB,4,19.5,30.0,23.65,4.529503284025743
47899,VÁLVULA,PB,4,11.73,2241.0,667.6825,1054.966493887365
13596,COMPRESSOR GÁS ROTATIVO,RJ,4,12178.0,17000.0,14589.0,2783.9829980323752
4351,AVENTAL,ES,4,5.19,662.92,172.77249999999998,326.79924310142866
4350,AVENTAL,CE,4,5.68,32.0,14.2375,12.008325931064109
4345,AVEIA BENEFICIADA,SP,4,2.63,10.5,7.4350000000000005,3.4111239594401535
43976,SUPORTE DE VIDEOCASSETE / TELEVISAO,MG,4,145.0,461.57,293.4225,169.43091146049275
13953,CONECTOR CABO PAR TRANÇADO,PB,4,0.27,29.0,10.342500000000001,13.096229419187798
13947,CONECTOR CABO PAR TRANÇADO,BA,4,0.39,28.9,9.94,13.372287263840343
47601,VERMICULITA,CE,4,88.52,206.98,147.79999999999998,55.026178012530245
29161,MACA CLÍNICA,RJ,4,1050.0,23850.0,8786.8775,10481.240184254199
13941,CONECTOR CABO COAXIAL,MS,4,27.180000000000003,117.0,67.545,39.85157587850197
49084,ÓRTESE AUDITIVA,RN,4,1458.0,1458.0,1458.0,0.0
13938,CONECTOR CABO COAXIAL,AL,4,27.180000000000003,117.0,67.545,39.85157587850197
13937,CONECTOR ATERRAMENTO,SP,4,6.26,22.22,10.872499999999999,7.613397730317259
47599,VERMELHO DE FENOL,RJ,4,250.0,20400.0,8747.0,10015.186934517664
47596,VERGALHÃO ARMAÇÃO CONCRETO,SP,4,27.0,168.8,79.95,62.02803129768562
29159,MACA CLÍNICA,PE,4,626.0,16010.0,6691.487499999999,7076.628744250919
35528,PESA FILTRO,RJ,4,25.97,56.32,33.64,15.120800243373365
4110,ASSINATURA DE RAMAL TELEFONICO,PR,4,5.5,23988.0,6328.375,11788.640601408062
47592,VERGALHÃO ARMAÇÃO CONCRETO,RN,4,19.31,58.0,42.6225,18.90148561180664
35529,PESA FILTRO,SE,4,16.48,33.0,27.3875,7.446580311346501
43890,SUPLEMENTO NUTRICIONAL,PR,4,0.03,0.06,0.045,0.01732050807568877
13680,CONDENSADOR - USO ODONTOLÓGICO,AL,4,7.5,7.5,7.5,0.0
4171,ATENOLOL,RN,4,0.06,0.11,0.07845,0.021823763806151007
33600,OVO PROCESSADO,MS,4,8.89,14.99,11.625,2.6948531190648093
13688,CONDENSADOR - USO ODONTOLÓGICO,PI,4,29.19,74.83,52.01,26.350266285814516
29205,MACACÃO,RS,4,11.8,109.9,85.375,49.050000000000004
47556,VERGALHÃO,AC,4,45.0,176.09,119.02250000000001,57.42318368916861
35537,PESO PADRONIZADO AFERIÇÃO,PR,4,720.0,1075.0,841.5,160.9026620869483
234,'QUEIJO',RJ,4,0.5,45.0,22.0,24.856253404995154
29200,MACACÃO,PI,4,1.6900000000000002,100.0,50.845,56.759304964032104
206,'PEIXE EM CONSERVA',AC,4,3.9,7.99,5.8925,1.7555886951865083
4210,ATRACÚRIO BESILATO,MG,4,13.9,29.0,23.4125,7.203977489322592
4281,AUTOCLAVE,RN,4,188.0,11325.0,7270.4375,4874.334135615346
4277,AUTOCLAVE,PB,4,2916.57,75982.5,23480.5175,35070.63422838579
29193,MACACÃO,BA,4,136.5,154.0,145.25,10.103629710818447
33738,PADRÃO PESO MOLECULAR,PE,4,200.0,283.33,220.83249999999998,41.665
13822,CONDUTIVÍMETRO,PE,4,1155.36,5200.0,2463.34,1847.546562985626
47546,VERDURA IN NATURA*,AC,4,1.99,70.0,29.4775,31.214539747794884
4266,AUTO - ESCOLA,RJ,4,1500.0,4145.0,3263.75,1214.9168352881882
33720,"PACOTE DE SERVICOS SMP (VOZ, DADOS, SMS, ETC)",RJ,4,59.99,16111.11,4447.715,7786.7494411146945
224,'PÃO',AC,4,9.0,16.490000000000002,12.745000000000001,4.324353516230298
3306,APRESENTADOR MULTIMÍDIA,RJ,4,60.0,87.66000000000001,72.05916666666667,12.019717250325732
29192,MACACÃO,AC,4,97.0,116.0,111.25,9.5
4229,ATROPINA SULFATO,MG,4,1.25,10.09,5.5125,4.928626414462079
3297,APRESENTADOR MULTIMÍDIA,AM,4,101.14,7998.0,4052.0175,4556.42987009475
43923,SUPORTE,PI,4,11.5,41.35,30.3125,13.069581413853058
4238,ATROPINA SULFATO,RS,4,0.774,11.34,6.041,5.600668174423477
13807,CONDULETE,CE,4,10.85,13.33,11.6675,1.1606427816803353
13804,CONDUITE RIGIDO / ELETRODUTO METALICO RIGIDO,RJ,4,1.3,3.47,2.0175,1.0230143368171012
13805,CONDULETE,AM,4,9.23,24.43,20.63,7.6000000000000005
3301,APRESENTADOR MULTIMÍDIA,MG,4,34.12,134.0,66.755,46.21855435500625
33727,PADRÃO DE AGROTÓXICO,MG,4,4.23,15.9,9.7575,6.153526766551574
29206,MACACÃO,SC,4,124.91,280.99,165.9,76.75243101470251
237,'SERVIDOR ARQUIVO',RJ,4,44313.99,860000.0,329828.4975,367645.381065908
4202,ATORVASTATINA CÁLCICA,RS,4,0.17,0.8801,0.445025,0.3049519128758937
13859,CONE ENDODÔNTICO,PR,4,17.96,20.62,19.15,1.3879721418914248
36421,PIRACLOSTROBINA,RS,4,124.0,689.9,340.475,264.2909429019466
13896,CONECTOR,PR,4,5.4,19.97,10.1825,6.61292862504957
47572,VERGALHÃO,RR,4,54.85,115.0,89.04249999999999,25.512857379499195
3277,APONTADOR LÁPIS,PB,4,0.19,39.0,11.2725,18.602545300755665
13692,CONDENSADOR - USO ODONTOLÓGICO,RR,4,8.0,106.0,81.5,49.0
13894,CONECTOR,PE,4,2.53,3400.0,859.3825,1693.7904509978991
4178,ATENUADOR DE SINAL,AC,4,3666.6666666666665,5083.333333333333,4450.0,701.7174697892361
47889,VORICONAZOL,RN,4,19.0,188.65,89.1625,84.04565599521885
13703,CONDICIONADOR DE PORCELANA,AL,4,6.989999999999999,14.98,11.317499999999999,4.263804052720999
29171,MACA DE RESGATE,MG,4,333.19,516.0,440.9975,83.8304560308086
