,Código UG_x,Código Modalidade Compra_x,Código Órgão_x,Descrição,Quantidade Item,Código Vencedor,Código Órgão Superior,Município,data,Total,valor_individual,UF
200685,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,10,19378769005305,36000,RIO DE JANEIRO,2022-01-31,0.0,20.0,RJ
200686,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,10,19378769005305,36000,RIO DE JANEIRO,2022-03-15,609700.25,20.0,RJ
200687,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,10,19378769005305,36000,RIO DE JANEIRO,2022-01-31,0.0,10.0,RJ
200688,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,10,19378769005305,36000,RIO DE JANEIRO,2022-03-15,609700.25,10.0,RJ
200689,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,50,19378769005305,36000,RIO DE JANEIRO,2022-01-31,0.0,7.0,RJ
200690,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,50,19378769005305,36000,RIO DE JANEIRO,2022-03-15,609700.25,7.0,RJ
200691,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,150,19378769005305,36000,RIO DE JANEIRO,2022-01-31,0.0,6.0,RJ
200692,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,150,19378769005305,36000,RIO DE JANEIRO,2022-03-15,609700.25,6.0,RJ
200693,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,10,19378769005305,36000,RIO DE JANEIRO,2022-01-31,0.0,9.0,RJ
200694,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,10,19378769005305,36000,RIO DE JANEIRO,2022-03-15,609700.25,9.0,RJ
200695,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,20,19378769005305,36000,RIO DE JANEIRO,2022-01-31,0.0,18.0,RJ
200696,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,20,19378769005305,36000,RIO DE JANEIRO,2022-03-15,609700.25,18.0,RJ
200697,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,30,19378769005305,36000,RIO DE JANEIRO,2022-01-31,0.0,31.0,RJ
200698,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,30,19378769005305,36000,RIO DE JANEIRO,2022-03-15,609700.25,31.0,RJ
200699,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,20,19378769005305,36000,RIO DE JANEIRO,2022-01-31,0.0,14.0,RJ
200700,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,20,19378769005305,36000,RIO DE JANEIRO,2022-03-15,609700.25,14.0,RJ
200701,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,20,19378769005305,36000,RIO DE JANEIRO,2022-01-31,0.0,15.0,RJ
200702,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,20,19378769005305,36000,RIO DE JANEIRO,2022-03-15,609700.25,15.0,RJ
200703,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,100,19378769005305,36000,RIO DE JANEIRO,2022-01-31,0.0,22.0,RJ
200704,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,100,19378769005305,36000,RIO DE JANEIRO,2022-03-15,609700.25,22.0,RJ
200705,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,10,19378769005305,36000,RIO DE JANEIRO,2022-01-31,0.0,7.0,RJ
200706,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,10,19378769005305,36000,RIO DE JANEIRO,2022-03-15,609700.25,7.0,RJ
200707,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,10,19378769005305,36000,RIO DE JANEIRO,2022-01-31,0.0,11.0,RJ
200708,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,10,19378769005305,36000,RIO DE JANEIRO,2022-03-15,609700.25,11.0,RJ
200709,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,15,19378769005305,36000,RIO DE JANEIRO,2022-01-31,0.0,81.0,RJ
200710,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,15,19378769005305,36000,RIO DE JANEIRO,2022-03-15,609700.25,81.0,RJ
200711,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,10,19378769005305,36000,RIO DE JANEIRO,2022-01-31,0.0,13.0,RJ
200712,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,10,19378769005305,36000,RIO DE JANEIRO,2022-03-15,609700.25,13.0,RJ
200713,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,10,19378769005305,36000,RIO DE JANEIRO,2022-01-31,0.0,13.0,RJ
200714,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,10,19378769005305,36000,RIO DE JANEIRO,2022-03-15,609700.25,13.0,RJ
200715,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,10,19378769005305,36000,RIO DE JANEIRO,2022-01-31,0.0,14.0,RJ
200716,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,10,19378769005305,36000,RIO DE JANEIRO,2022-03-15,609700.25,14.0,RJ
200717,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,10,19378769005305,36000,RIO DE JANEIRO,2022-01-31,0.0,18.0,RJ
200718,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,10,19378769005305,36000,RIO DE JANEIRO,2022-03-15,609700.25,18.0,RJ
200719,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,10,19378769005305,36000,RIO DE JANEIRO,2022-01-31,0.0,12.0,RJ
200720,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,10,19378769005305,36000,RIO DE JANEIRO,2022-03-15,609700.25,12.0,RJ
200721,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,10,19378769005305,36000,RIO DE JANEIRO,2022-01-31,0.0,14.0,RJ
200722,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,10,19378769005305,36000,RIO DE JANEIRO,2022-03-15,609700.25,14.0,RJ
200723,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,10,19378769005305,36000,RIO DE JANEIRO,2022-01-31,0.0,18.0,RJ
200724,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,10,19378769005305,36000,RIO DE JANEIRO,2022-03-15,609700.25,18.0,RJ
200725,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,10,19378769005305,36000,RIO DE JANEIRO,2022-01-31,0.0,29.0,RJ
200726,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,10,19378769005305,36000,RIO DE JANEIRO,2022-03-15,609700.25,29.0,RJ
200727,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,10,19378769005305,36000,RIO DE JANEIRO,2022-01-31,0.0,30.0,RJ
200728,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,10,19378769005305,36000,RIO DE JANEIRO,2022-03-15,609700.25,30.0,RJ
200729,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,10,19378769005305,36000,RIO DE JANEIRO,2022-01-31,0.0,30.0,RJ
200730,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,10,19378769005305,36000,RIO DE JANEIRO,2022-03-15,609700.25,30.0,RJ
200731,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,10,19378769005305,36000,RIO DE JANEIRO,2022-01-31,0.0,13.0,RJ
200732,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,10,19378769005305,36000,RIO DE JANEIRO,2022-03-15,609700.25,13.0,RJ
200733,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,10,19378769005305,36000,RIO DE JANEIRO,2022-01-31,0.0,17.0,RJ
200734,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,10,19378769005305,36000,RIO DE JANEIRO,2022-03-15,609700.25,17.0,RJ
200735,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,50,19378769005305,36000,RIO DE JANEIRO,2022-01-31,0.0,95.0,RJ
200736,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,50,19378769005305,36000,RIO DE JANEIRO,2022-03-15,609700.25,95.0,RJ
200737,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,50,19378769005305,36000,RIO DE JANEIRO,2022-01-31,0.0,95.0,RJ
200738,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,50,19378769005305,36000,RIO DE JANEIRO,2022-03-15,609700.25,95.0,RJ
200739,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,50,19378769005305,36000,RIO DE JANEIRO,2022-01-31,0.0,144.0,RJ
200740,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,50,19378769005305,36000,RIO DE JANEIRO,2022-03-15,609700.25,144.0,RJ
200741,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,50,19378769005305,36000,RIO DE JANEIRO,2022-01-31,0.0,134.0,RJ
200742,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,50,19378769005305,36000,RIO DE JANEIRO,2022-03-15,609700.25,134.0,RJ
200743,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,50,19378769005305,36000,RIO DE JANEIRO,2022-01-31,0.0,350.0,RJ
200744,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,50,19378769005305,36000,RIO DE JANEIRO,2022-03-15,609700.25,350.0,RJ
200745,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,50,19378769005305,36000,RIO DE JANEIRO,2022-01-31,0.0,90.0,RJ
200746,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,50,19378769005305,36000,RIO DE JANEIRO,2022-03-15,609700.25,90.0,RJ
200747,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,50,19378769005305,36000,RIO DE JANEIRO,2022-01-31,0.0,95.0,RJ
200748,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,50,19378769005305,36000,RIO DE JANEIRO,2022-03-15,609700.25,95.0,RJ
200749,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,50,19378769005305,36000,RIO DE JANEIRO,2022-01-31,0.0,144.0,RJ
200750,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,50,19378769005305,36000,RIO DE JANEIRO,2022-03-15,609700.25,144.0,RJ
200751,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,50,19378769005305,36000,RIO DE JANEIRO,2022-01-31,0.0,134.0,RJ
200752,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,50,19378769005305,36000,RIO DE JANEIRO,2022-03-15,609700.25,134.0,RJ
200753,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,50,19378769005305,36000,RIO DE JANEIRO,2022-01-31,0.0,97.0,RJ
200754,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,50,19378769005305,36000,RIO DE JANEIRO,2022-03-15,609700.25,97.0,RJ
200755,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,50,19378769005305,36000,RIO DE JANEIRO,2022-01-31,0.0,70.0,RJ
200756,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,50,19378769005305,36000,RIO DE JANEIRO,2022-03-15,609700.25,70.0,RJ
200757,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,50,19378769005305,36000,RIO DE JANEIRO,2022-01-31,0.0,350.0,RJ
200758,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,50,19378769005305,36000,RIO DE JANEIRO,2022-03-15,609700.25,350.0,RJ
200759,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,50,19378769005305,36000,RIO DE JANEIRO,2022-01-31,0.0,350.0,RJ
200760,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,50,19378769005305,36000,RIO DE JANEIRO,2022-03-15,609700.25,350.0,RJ
200761,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,50,19378769005305,36000,RIO DE JANEIRO,2022-01-31,0.0,350.0,RJ
200762,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,50,19378769005305,36000,RIO DE JANEIRO,2022-03-15,609700.25,350.0,RJ
200763,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,50,19378769005305,36000,RIO DE JANEIRO,2022-01-31,0.0,250.0,RJ
200764,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,50,19378769005305,36000,RIO DE JANEIRO,2022-03-15,609700.25,250.0,RJ
200765,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,50,19378769005305,36000,RIO DE JANEIRO,2022-01-31,0.0,90.0,RJ
200766,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,50,19378769005305,36000,RIO DE JANEIRO,2022-03-15,609700.25,90.0,RJ
200767,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,50,19378769005305,36000,RIO DE JANEIRO,2022-01-31,0.0,90.0,RJ
200768,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,50,19378769005305,36000,RIO DE JANEIRO,2022-03-15,609700.25,90.0,RJ
200769,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,50,19378769005305,36000,RIO DE JANEIRO,2022-01-31,0.0,90.0,RJ
200770,250059,5,36000,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,50,19378769005305,36000,RIO DE JANEIRO,2022-03-15,609700.25,90.0,RJ
201726,158123,-99,26411,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,6,22569484000127,26000,JUIZ DE FORA,2022-03-25,3560.0,24.7,MG
202166,160204,-99,52121,COMPRESSOR REFRIGERAÇÃO,1,42262411000103,52000,TERESINA,2022-04-03,21270.0,2597.06,PI
203029,153103,-99,26243,FIO DE SUTURA,82,19061289000187,26000,NATAL,2022-03-28,3440.0,44.6,RN
203030,153103,-99,26243,FIO DE SUTURA,42,19061289000187,26000,NATAL,2022-03-28,3440.0,43.0,RN
203165,153155,-99,26245,FIO DE SUTURA,240,31678640000189,26000,RIO DE JANEIRO,2022-03-24,0.0,3.8,RJ
203166,153155,-99,26245,FIO DE SUTURA,360,31678640000189,26000,RIO DE JANEIRO,2022-03-24,0.0,3.7,RJ
203167,153155,-99,26245,FIO DE SUTURA,120,31678640000189,26000,RIO DE JANEIRO,2022-03-24,0.0,13.2,RJ
203169,153155,-99,26245,FIO DE SUTURA,1600,27289538000114,26000,RIO DE JANEIRO,2022-03-24,0.0,9.99,RJ
203170,153155,-99,26245,FIO DE SUTURA,1600,23027695000109,26000,RIO DE JANEIRO,2022-03-24,0.0,8.49,RJ
203171,153155,-99,26245,FIO DE SUTURA,240,31678640000189,26000,RIO DE JANEIRO,2022-03-24,0.0,2.5,RJ
203172,153155,-99,26245,FIO DE SUTURA,120,31678640000189,26000,RIO DE JANEIRO,2022-03-24,0.0,2.5,RJ
203173,153155,-99,26245,FIO DE SUTURA,240,31678640000189,26000,RIO DE JANEIRO,2022-03-24,0.0,4.2,RJ
203174,153155,-99,26245,FIO DE SUTURA,120,31678640000189,26000,RIO DE JANEIRO,2022-03-24,0.0,4.17,RJ
203175,153155,-99,26245,FIO DE SUTURA,1600,31678640000189,26000,RIO DE JANEIRO,2022-03-24,0.0,1.5,RJ
203176,153155,-99,26245,FIO DE SUTURA,24,31678640000189,26000,RIO DE JANEIRO,2022-03-24,0.0,1.6,RJ
203177,153155,-99,26245,FIO DE SUTURA,24,31678640000189,26000,RIO DE JANEIRO,2022-03-24,0.0,3.03,RJ
203178,153155,-99,26245,FIO DE SUTURA,24,31678640000189,26000,RIO DE JANEIRO,2022-03-24,0.0,3.9,RJ
203179,153155,-99,26245,FIO DE SUTURA,24,31678640000189,26000,RIO DE JANEIRO,2022-03-24,0.0,3.3800000000000003,RJ
203180,153155,-99,26245,FIO DE SUTURA,1600,31678640000189,26000,RIO DE JANEIRO,2022-03-24,0.0,5.1,RJ
203181,153155,-99,26245,FIO DE SUTURA,600,31678640000189,26000,RIO DE JANEIRO,2022-03-24,0.0,5.0,RJ
203182,153155,-99,26245,FIO DE SUTURA,72,31678640000189,26000,RIO DE JANEIRO,2022-03-24,0.0,5.37,RJ
203183,153155,-99,26245,FIO DE SUTURA,72,31678640000189,26000,RIO DE JANEIRO,2022-03-24,0.0,5.0,RJ
203184,153155,-99,26245,FIO DE SUTURA,36,31678640000189,26000,RIO DE JANEIRO,2022-03-24,0.0,5.0,RJ
203310,153155,-99,26245,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,1000,39403756000117,26000,RIO DE JANEIRO,2022-03-24,0.0,23.0,RJ
203409,153155,-99,26245,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,200,2472743000190,26000,RIO DE JANEIRO,2022-03-18,2044.0,178.41,RJ
203410,153155,-99,26245,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,60,2472743000190,26000,RIO DE JANEIRO,2022-03-18,2044.0,49.0,RJ
203470,158195,5,26252,PLACA IDENTIFICAÇÃO,172,8636629000134,26000,CAMPINA GRANDE,2022-03-03,8249.92,5.0,PB
203471,158195,5,26252,PLACA IDENTIFICAÇÃO,55,8636629000134,26000,CAMPINA GRANDE,2022-03-03,8249.92,5.0,PB
203472,158195,5,26252,PLACA IDENTIFICAÇÃO,172,8636629000134,26000,CAMPINA GRANDE,2022-03-03,8249.92,5.0,PB
203473,158195,5,26252,PLACA IDENTIFICAÇÃO,55,8636629000134,26000,CAMPINA GRANDE,2022-03-03,8249.92,5.0,PB
203474,158195,5,26252,PLACA IDENTIFICAÇÃO,79,8636629000134,26000,CAMPINA GRANDE,2022-03-03,8249.92,5.0,PB
203475,158195,5,26252,PLACA IDENTIFICAÇÃO,24,8636629000134,26000,CAMPINA GRANDE,2022-03-03,8249.92,12.0,PB
203476,158195,5,26252,PLACA IDENTIFICAÇÃO,162,8636629000134,26000,CAMPINA GRANDE,2022-03-03,8249.92,11.61,PB
203477,158195,5,26252,PLACA IDENTIFICAÇÃO,250,8636629000134,26000,CAMPINA GRANDE,2022-03-03,8249.92,4.5,PB
203478,158195,5,26252,PLACA IDENTIFICAÇÃO,14,8636629000134,26000,CAMPINA GRANDE,2022-03-03,8249.92,7.85,PB
203479,158195,5,26252,PLACA IDENTIFICAÇÃO,304,8636629000134,26000,CAMPINA GRANDE,2022-03-03,8249.92,2.3000000000000003,PB
203480,158195,5,26252,PLACA IDENTIFICAÇÃO,16,8636629000134,26000,CAMPINA GRANDE,2022-03-03,8249.92,5.0,PB
203481,158195,5,26252,PLACA IDENTIFICAÇÃO,328,8636629000134,26000,CAMPINA GRANDE,2022-03-03,8249.92,4.0,PB
203482,158195,5,26252,PLACA IDENTIFICAÇÃO,18,8636629000134,26000,CAMPINA GRANDE,2022-03-03,8249.92,5.0,PB
204667,160202,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,10,42440902000199,52000,PICOS,2022-03-03,11590.0,75.0,PI
205147,254463,-99,36201,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,10,1334250000392,36000,RIO DE JANEIRO,2022-03-15,9300.0,1522.0,RJ
205321,254463,-99,36201,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,12,68337658000127,36000,RIO DE JANEIRO,2022-08-03,10140.0,845.0,RJ
205945,158125,-99,26422,FRUTA,180,33488848000160,26000,BLUMENAU,2022-03-03,364.0,7.0,SC
205946,158125,-99,26422,FRUTA,120,33488848000160,26000,BLUMENAU,2022-03-03,364.0,4.35,SC
205947,158125,-99,26422,FRUTA,150,33488848000160,26000,BLUMENAU,2022-03-03,364.0,5.85,SC
205948,158125,-99,26422,FRUTA,150,33488848000160,26000,BLUMENAU,2022-03-03,364.0,3.8,SC
205949,158125,-99,26422,LEGUME IN NATURA,200,33488848000160,26000,BLUMENAU,2022-03-03,364.0,2.5,SC
205950,158125,-99,26422,FRUTA,100,33488848000160,26000,BLUMENAU,2022-03-03,364.0,9.0,SC
205951,158125,-99,26422,FRUTA,250,33488848000160,26000,BLUMENAU,2022-03-03,364.0,7.0,SC
205952,158125,-99,26422,LEGUME IN NATURA,50,33488848000160,26000,BLUMENAU,2022-03-03,364.0,4.12,SC
205954,158125,-99,26422,FRUTA,200,33488848000160,26000,BLUMENAU,2022-03-03,364.0,7.0,SC
205955,158125,-99,26422,FRUTA,200,33488848000160,26000,BLUMENAU,2022-03-03,364.0,3.2,SC
205956,158125,-99,26422,FRUTA,50,33488848000160,26000,BLUMENAU,2022-03-03,364.0,3.0,SC
205957,158125,-99,26422,FRUTA,300,33488848000160,26000,BLUMENAU,2022-03-03,364.0,5.0,SC
205958,158125,-99,26422,FRUTA,300,33488848000160,26000,BLUMENAU,2022-03-03,364.0,5.48,SC
205959,158125,-99,26422,FRUTA,300,33488848000160,26000,BLUMENAU,2022-03-03,364.0,5.0,SC
205960,158125,-99,26422,FRUTA,600,33488848000160,26000,BLUMENAU,2022-03-03,364.0,2.5,SC
205961,158125,-99,26422,FRUTA,300,33488848000160,26000,BLUMENAU,2022-03-03,364.0,4.43,SC
205962,158125,-99,26422,FRUTA,400,33488848000160,26000,BLUMENAU,2022-03-03,364.0,5.0,SC
205964,158125,-99,26422,FRUTA,300,33488848000160,26000,BLUMENAU,2022-03-03,364.0,12.0,SC
205965,158125,-99,26422,FRUTA,300,33488848000160,26000,BLUMENAU,2022-03-03,364.0,8.0,SC
205967,158125,-99,26422,FRUTA,240,33488848000160,26000,BLUMENAU,2022-03-03,364.0,13.0,SC
205968,158125,-99,26422,FRUTA,400,33488848000160,26000,BLUMENAU,2022-03-03,364.0,11.4,SC
205969,158125,-99,26422,FRUTA,200,33488848000160,26000,BLUMENAU,2022-03-03,364.0,4.0,SC
205970,158125,-99,26422,LEGUME IN NATURA,40,33488848000160,26000,BLUMENAU,2022-03-03,364.0,12.0,SC
205971,158125,-99,26422,LEGUME IN NATURA,40,33488848000160,26000,BLUMENAU,2022-03-03,364.0,9.1,SC
206008,110120,5,20101,Informação protegida por sigilo nos termos da legislação vigente,2,9267406000100,20000,BRASILIA,2022-03-15,1494286.66,34061.045,AC
206009,110120,5,20101,Informação protegida por sigilo nos termos da legislação vigente,4,9267406000100,20000,BRASILIA,2022-03-15,1494286.66,193226.7125,AC
206010,110120,5,20101,Informação protegida por sigilo nos termos da legislação vigente,1,9267406000100,20000,BRASILIA,2022-03-15,1494286.66,235768.42,AC
206011,110120,5,20101,Informação protegida por sigilo nos termos da legislação vigente,2,9267406000100,20000,BRASILIA,2022-03-15,1494286.66,208744.65,AC
206093,158125,-99,26422,FRUTA,2420,18694818000117,26000,BLUMENAU,2022-03-14,0.0,8.83,SC
206094,158125,-99,26422,FRUTA,300,18694818000117,26000,BLUMENAU,2022-03-14,0.0,6.84,SC
206095,158125,-99,26422,FRUTA,1300,18694818000117,26000,BLUMENAU,2022-03-14,0.0,13.07,SC
206652,120025,-99,52111,CONEXÃO HIDRÁULICA,100,19234111000190,52000,BARBACENA,2022-03-16,542.8,19.82,MG
206952,158009,-99,26432,PLACA IDENTIFICAÇÃO,100,6957510000138,26000,CURITIBA,2022-03-25,5118.0,398.0,PR
206953,158009,-99,26432,PLACA IDENTIFICAÇÃO,150,5926775000106,26000,CURITIBA,2022-03-25,5118.0,2000.0,PR
206954,158009,-99,26432,PLACA IDENTIFICAÇÃO,50,5926775000106,26000,CURITIBA,2022-03-25,5118.0,6038.0,PR
206955,158009,-99,26432,PLACA IDENTIFICAÇÃO,2,5926775000106,26000,CURITIBA,2022-03-25,5118.0,52426.0,PR
207105,158146,-99,26431,FRUTA,10,19864509000100,26000,TERESINA,2022-03-23,88.6,7.99,PI
207106,158146,-99,26431,FRUTA,40,19864509000100,26000,TERESINA,2022-03-23,88.6,5.2,PI
207107,158146,-99,26431,LEGUME IN NATURA,60,19864509000100,26000,TERESINA,2022-03-23,88.6,4.92,PI
207108,158146,-99,26431,LEGUME IN NATURA,20,19864509000100,26000,TERESINA,2022-03-23,88.6,5.99,PI
207114,158146,-99,26431,FRUTA,30,19864509000100,26000,TERESINA,2022-03-23,88.6,4.96,PI
207115,158146,-99,26431,FRUTA,50,19864509000100,26000,TERESINA,2022-03-23,88.6,4.2,PI
207116,158146,-99,26431,LEGUME IN NATURA,50,19864509000100,26000,TERESINA,2022-03-23,88.6,3.5,PI
207117,158146,-99,26431,LEGUME IN NATURA,150,19864509000100,26000,TERESINA,2022-03-23,88.6,5.65,PI
207118,158146,-99,26431,LEGUME IN NATURA,30,19864509000100,26000,TERESINA,2022-03-23,88.6,4.69,PI
207119,158146,-99,26431,LEGUME IN NATURA,30,19864509000100,26000,TERESINA,2022-03-23,88.6,3.73,PI
207121,158146,-99,26431,FRUTA,50,19864509000100,26000,TERESINA,2022-03-23,88.6,10.5,PI
207122,158146,-99,26431,LEGUME IN NATURA,200,19864509000100,26000,TERESINA,2022-03-23,88.6,4.0,PI
207123,158146,-99,26431,LEGUME IN NATURA,50,19864509000100,26000,TERESINA,2022-03-23,88.6,4.55,PI
207125,158146,-99,26431,LEGUME IN NATURA,120,19864509000100,26000,TERESINA,2022-03-23,88.6,3.95,PI
207128,158146,-99,26431,LEGUME IN NATURA,10,19864509000100,26000,TERESINA,2022-03-23,88.6,8.3,PI
207133,158146,-99,26431,LEGUME IN NATURA,30,19864509000100,26000,TERESINA,2022-03-23,88.6,3.79,PI
207134,158146,-99,26431,FRUTA,30,19864509000100,26000,TERESINA,2022-03-23,88.6,20.0,PI
207135,158146,-99,26431,FRUTA,70,19864509000100,26000,TERESINA,2022-03-23,88.6,3.5900000000000003,PI
207136,158146,-99,26431,FRUTA,60,19864509000100,26000,TERESINA,2022-03-23,88.6,4.5,PI
207137,158146,-99,26431,FRUTA,30,19864509000100,26000,TERESINA,2022-03-23,88.6,7.0,PI
207138,158146,-99,26431,FRUTA,15,19864509000100,26000,TERESINA,2022-03-23,88.6,12.85,PI
207139,158146,-99,26431,LEGUME IN NATURA,60,19864509000100,26000,TERESINA,2022-03-23,88.6,3.48,PI
207140,158146,-99,26431,LEGUME IN NATURA,40,19864509000100,26000,TERESINA,2022-03-23,88.6,7.95,PI
207141,158146,-99,26431,FRUTA,30,19864509000100,26000,TERESINA,2022-03-23,88.6,4.0,PI
207143,158146,-99,26431,FRUTA,30,19864509000100,26000,TERESINA,2022-03-23,88.6,4.3,PI
207144,158146,-99,26431,LEGUME IN NATURA,15,19864509000100,26000,TERESINA,2022-03-23,88.6,5.0,PI
